UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Miguel Galicia,@MigueGalicia,2021-01-23T19:40:05.000Z,"#TwitterCensura #TwitterEsPanistaQuote Tweet
Kikemon
@kikemonbombon
 · Jan 23
No fuera un chairo llamando Borolas al Borolas

 http://politburo-digital.com/mexico-hoy/twitter-permite-que-influencer-pida-atentado-contra-amlo…",,,,,['https://pbs.twimg.com/profile_images/1323586514291482625/yyyXdBe8_normal.jpg'],https://twitter.com/MigueGalicia/status/1353064983303577600
Poncho Lozano #AmoMéxico,@AlfonsoLozanoO,2021-01-23T19:39:00.000Z,Caray! #TwitterEsPanista y tan panista que hasta bulean a Calderón con los TT #Borolas,,,,,['https://pbs.twimg.com/media/EscNK4PU0AcRAKE?format=png&name=small'],https://twitter.com/AlfonsoLozanoO/status/1353064709839233026
carlos alberto lopez,@charlylogar,2021-01-23T19:38:45.000Z,"Replying to 
@taller2006
 @fisgonmonero
 and 5 others#TwitterEsPanista 
#TwitterCensura  por órdenes del #Borolas",,,1,3,[],https://twitter.com/charlylogar/status/1353064647205634049
NOTICIASCANCUN,@noticiascancun,2021-01-23T19:38:42.000Z,"Es correcto hay censura y no debe de haber censura por ideología política #TwitterEsPanista #TwitterCensuraQuote Tweet
Alejandro Malpica
@radio_malpica
 · 22h
Replying to @erickpaolo @noticiascancun and 2 others
Lo leí, y lo compartí en su momento. Me refiero a la libertad con la cual usted y yo podemos coincidir y disernir.",,,,2,['https://pbs.twimg.com/profile_images/636557385176248321/iI9ChXLx_normal.jpg'],https://twitter.com/noticiascancun/status/1353064633972584450
Soy ...,@unaflorquevuela,2021-01-23T19:38:25.000Z,"Replying to 
@mesterjuglaria1
 @TwitterMexico
 and 3 othersTwitter y el pan son uno mismo, por eso no lo consideré necesario 
#TwitterCensura #TwitterEsPanista",😂 😆,,,1,[],https://twitter.com/unaflorquevuela/status/1353064565806755840
Itzel uyulala,@Itzel_uyulala,2021-01-23T19:37:31.000Z,"Replying to 
@jessernestopea4@FelipeCalderon
 debería pedir disculpas, ya no debería ni tuitear.
Ah! Pero
#TwitterEsPanista 
Se me olvidaba ",🤦 🤑,,,1,[],https://twitter.com/Itzel_uyulala/status/1353064337196212225
S Rodriguez,@SRodrig52740928,2021-01-23T19:37:30.000Z,"#TwitterCensura #TwitterEsPanistaQuote Tweet
David Vargas Araujo
@DavidVargasA18
 · Jan 23
!ÚLTIMO MOMENTO¡ Hugo Rodríguez Nicolat. Director de Twitter. Se Enreda En Su Aclaración en AP:

Que Perteneció al PAN. Pero Ya No.
Que Estuvo En 2006. Pero No en El Fraude de Calderón.
Que no Conoce a Fernández De Cevallos. Pero Fue Asesor. 
Que No Dió Cursos Al PAN

MIENTE RT",👇,,1,1,"['https://pbs.twimg.com/profile_images/1345848093468745729/Noxkc0Bs_normal.jpg', 'https://pbs.twimg.com/media/EsbUPkqXEAAFmBj?format=jpg&name=900x900']",https://twitter.com/SRodrig52740928/status/1353064332569964554
José Manuel Azpiroz,@jmazpiroz,2021-01-23T19:35:55.000Z,"5 distractores:

- #TwitterEsPanista

- El Tesoro perdido de 
@DonPorfifirio
 

- Disculpas de España 
 

- El caso Lozoya 

- “Hagamos una nueva red social”",,1,7,14,[],https://twitter.com/jmazpiroz/status/1353063933653864449
Bernardo Navarrete,@Berfree,2021-01-23T19:34:26.000Z,"Replying to 
@gpcdeville
 and 
@Patinegrete#TwitterEsPanista por ende es nazi.",,,,1,[],https://twitter.com/Berfree/status/1353063561476497408
ΔLEJΔNDRO DΔVILΔ,@davilaalejandro,2021-01-23T19:34:11.000Z,"https://proyectoesperanza.mx/100-tweets-de-odio-que-twitter-mexico-no-ha-eliminado-de-su-plataforma/?amp&__twitter_impression=true&fbclid=IwAR2A-RTjzMjRUnfW-gRgmLHxKF2jI0dZMR1YoUMlBayk9mIDM89_5gPDGCM… #TwitterCensura #TwitterEsPanista #TwitterEsFacho100 tweets de odio vs la 4T que Twitter México no ha eliminado de su plataforma - Proyecto Esperanza
El pasado 20 de enero el presidente de México dio a conocer que Hugo Rodríguez Nicolat, actual director de política pública de Twitter para México y América Latina, fue “asesor de un “famosísimo”...
proyectoesperanza.mx",,,,,['https://pbs.twimg.com/card_img/1353053210223681539/03uFx5kP?format=jpg&name=medium'],https://twitter.com/davilaalejandro/status/1353063500122230784
Alejandro R.G.,@AlexReyGarci,2021-01-23T19:25:22.000Z,"Replying to 
@FedericoArreola
 and 
@FelipeCalderon#ComandanteBorolas 
#TwitterEsPanista",,,,,[],https://twitter.com/AlexReyGarci/status/1353061278302969858
Rolfi Román,@RolfiRoman,2021-01-23T19:24:36.000Z,"Replying to 
@SusasilTS
 @TwitterMexico
 and 2 others#TwitterEsPanista haber si no me censuran mi cuenta de twitter ya que andan muy fragiles los panistas, digo los de twitter.
Saludos amiga.",,,,,[],https://twitter.com/RolfiRoman/status/1353061086564470788
Rebeca D’Vilac,@RebecaDVilac,2021-01-23T19:24:33.000Z,"Ya sabemos que no le van a hacer nada a José, porque #TwitterEsPanista 

Además, #TwitterCensura si te atreves a señalarlo.Quote Tweet
AlephMaria
@Alemar5S
 · Jan 23
Replying to @Lennonbecqer
Y tiene peores!",,,2,4,"['https://pbs.twimg.com/profile_images/1352447814056308737/DQBqaJ06_normal.jpg', 'https://pbs.twimg.com/media/Esbl2CFU4AEeePs?format=jpg&name=900x900', 'https://pbs.twimg.com/media/Esbl2CGVcAY9w5H?format=jpg&name=small', 'https://pbs.twimg.com/media/Esbl2CFVEAAS2F5?format=jpg&name=medium']",https://twitter.com/RebecaDVilac/status/1353061073771851776
Roo!,@roccosh77,2021-01-23T19:23:16.000Z,"No importa si nos bloquean, lo importante es no callarnos; #TwitterEsPanista y fascistoide!Quote Tweet
Betty Couder
@Betty_Couder
 · 22h
Les invito a no caer en el juego de la derecha, porque la censura está a la orden del día. Hay que andarnos con cuidado.",🐢,,1,,['https://pbs.twimg.com/profile_images/1349572053234544641/pglPhd4E_normal.jpg'],https://twitter.com/roccosh77/status/1353060751284428801
Cristymontaño,@Cristymontao1,2021-01-23T19:22:54.000Z,"Haber 
@TwitterMexico
  q respondes ante esto #TwitterCensura #TwitterEsPanista",,,1,,['https://pbs.twimg.com/media/EscJf2HUcAA-8cB?format=jpg&name=900x900'],https://twitter.com/Cristymontao1/status/1353060660926529539
Jesús Arizmendi,@JesusAX92,2021-01-23T19:22:23.000Z,"Replying to 
@joe_trouble@TwitterSeguro
 @TwitterMexico
 ojo aquí. O solo aplica para ciertas personas. Debería ser parejo. #TwitterEsPanista",,,,,[],https://twitter.com/JesusAX92/status/1353060529732870146
Nurburgring,@jorgecardav,2021-01-23T19:21:29.000Z,"Replying to 
@alfonsoochoa
 and 
@TwitterMexicoEstos bots son como hongos, si los quitas salen otros. Obvio alguien los financia y Twitter sabe perfectamente quienes son. #TwitterEsPanista #TwitterCensura",,,,,[],https://twitter.com/jorgecardav/status/1353060303500533761
BraulioCarroN #RedAMLOVE #RedAMLO *ProMozimismo,@BraulioCarroNav,2021-01-23T19:19:51.000Z,"#TwitterEsPanista #TwitterCensorship #TwitterCensura #BorolaBots #Borolas #BorolavirusQuote Tweet
Revolución 3.0
@Revolucion3_0
 · 22h
“Todo México sabía que Twitter está vendido al PAN y Borolas”: mexicanos salen en defensa de AMLO   http://ow.ly/TycN30rtvXl",,,,1,['https://pbs.twimg.com/profile_images/1318660506111168513/kf0Sjvdi_normal.jpg'],https://twitter.com/BraulioCarroNav/status/1353059890609049603
Manuel Pedrero,@YosoyPedrero,2021-01-23T19:19:45.000Z,"Nuestra primera interacción desembocó en la eliminación de algunos tweets que yo le repliqué para comprobar que en efecto ella me había bloqueado, tengo contados que fueron 3 en un lapso de 10 minutos aproximadamente.

Nuevamente nos damos cuenta de que #TwitterEsPanista.",,1,4,17,[],https://twitter.com/YosoyPedrero/status/1353059864633692162
Roo!,@roccosh77,2021-01-23T19:19:33.000Z,"#TwitterEsPanista a 
 y fascistoide tbm!Quote Tweet
Air Supply
@AirSuplyy
 · Jan 23
Usando la lógica de sus criterios, aquí no cabe que @TwitterSeguro invite a borrar el mensaje, sino suspensión ¿pero teniendo 1.8M, o alguien patrocina su sostenimiento de la cuenta y paga por no tirarla, o sus criterios y algoritmos de @TwitterMexico están usados subjetivamente?",🥚,,2,1,"['https://pbs.twimg.com/profile_images/1297556621288235008/frp2Va0A_normal.jpg', 'https://pbs.twimg.com/media/EsbLXeDXEAAJbus?format=jpg&name=medium', 'https://pbs.twimg.com/media/EsbLXqmW4AMGm73?format=jpg&name=medium']",https://twitter.com/roccosh77/status/1353059815216431109
JuanO,@JuanO51215434,2021-01-23T19:18:19.000Z,"Yo no creo que
#TwitterEsPanista 
ESTOY SEGURO...Quote Tweet
Fan
@FannyVG510
 · 23h
Hola compañeros, excelente día para ustedes, abrazos y besos y que hoy no CHSM nadie...
 (yo portándome bien,  muchos tuiteros caídos 
)",👊 🙏 😰,,,1,['https://pbs.twimg.com/profile_images/1351295455062347776/5kJI-Rfk_normal.jpg'],https://twitter.com/JuanO51215434/status/1353059504322007042
Julio Escamilla R,@julesc73,2021-01-23T19:17:04.000Z,"Ya le puse su reporte a ver que hacen los vendidos de #TwitterEsPanistaQuote Tweet
Alberto Ruiz Orcí
@Al_Ruiiz
 · Jan 23
A ver cuánto tiempo tarda @TwitterMexico en quitar está basura, ahí les encargo DENUNCIARLO
Show this thread",,3,5,5,"['https://pbs.twimg.com/profile_images/1324488737993183232/iHp83UvL_normal.jpg', 'https://pbs.twimg.com/media/EsayF7HXEAEfY-x?format=jpg&name=large']",https://twitter.com/julesc73/status/1353059189493391373
Chicharo,@checharquintero,2021-01-23T19:03:23.000Z,"#MiraTwitter  La libertad de los que no infringen tus términos.
@Policy
 @Twitter
 
@TwitterMexico
 
#TwitterCensura 
#TwitterEsPanistaQuote Tweet
Air Supply
@AirSuplyy
 · Jan 23
Que grave es que @TwitterSeguro permita la difusión de mensajes que invitan al daño físico de otra persona, ""magnicidio"" ¿Sobre todo que la cuenta tiene más de 1.8M de seguidores y 153 siguiendo.? 

¿Esta red entonces fomenta lesiones a terceros con cuentas sin verificar?
Show this thread",😎 💪,,2,2,"['https://pbs.twimg.com/profile_images/1297556621288235008/frp2Va0A_normal.jpg', 'https://pbs.twimg.com/media/EsZVhVhW4AAWMzS?format=jpg&name=medium', 'https://pbs.twimg.com/media/EsZVhhKXMAAvwIV?format=jpg&name=medium']",https://twitter.com/checharquintero/status/1353055749904027650
Georgina Peralta López,@GeorginaPeral15,2021-01-23T19:01:51.000Z,"Replying to 
@EderGuevaraM
 @danocamx
 and 3 others#TwitterEsPanista",,,,,[],https://twitter.com/GeorginaPeral15/status/1353055360387485699
Adrian BOT. 447262237,@Adrian02319454,2021-01-23T19:01:14.000Z,"Replying to 
@Mex4T
 @lajornadaonline
 and 21 othersExcelente twitt digno de masificar se en su plataforma asquerosa #TwitterEsPanista #TwitterCensura #VAMONOSAPARLER",,,,,[],https://twitter.com/Adrian02319454/status/1353055205458378752
torosytoritos54,@torosytoritos54,2021-01-23T18:59:50.000Z,"Replying to 
@MaElenaRojas5
 and 
@venceslav- ¿A ver si no el Pajaro paniaguado no les pone algo? #TwitterEsPanista",,,,6,['https://pbs.twimg.com/media/EscEMOsVcAAlyt0?format=jpg&name=medium'],https://twitter.com/torosytoritos54/status/1353054855267377153
Luis Tovar,@LuisTovarSchoen,2021-01-23T18:58:33.000Z,"Unácceptabl!!! Represión y censura al estilo fascista!! #TwitterEsPanistaQuote Tweet
Rafael Barajas
@fisgonmonero
 · Jan 21
Twitter-México declara que no tiene intenciones políticas, pero hoy suspende las cuentas (afines a la 4T) de @Miriam_Junne y @ElReyTuitero por cuestionar a @HugoRodriguezN.
¿Así quieren convencernos de que Twitter no tiene un sesgo filopanista?

¡Repongan esas cuentas YA!",,,,,['https://pbs.twimg.com/profile_images/795746953569140736/FxpiMmqL_normal.jpg'],https://twitter.com/LuisTovarSchoen/status/1353054531337084928
José Alberto López,@cachitomio166,2021-01-23T18:56:34.000Z,"Replying to 
@AirSuplyy
 @ChicShion
 and 
@TwitterSeguroEso es porque #TwitterEsPanista",,,3,3,[],https://twitter.com/cachitomio166/status/1353054032001196032
Rufino SMaGar,@mareSergio,2021-01-23T18:56:33.000Z,"Todos sabemos que #Borolas publica #fakenews y 
@Twitter
  se hace pendejo. #TwitterCensura #TwitterEsPanista",,,,,[],https://twitter.com/mareSergio/status/1353054029186805762
"𝕄𝕒𝕣𝕔𝕠 ℙ𝕒𝕙𝕖𝕫
Mich",@MarcoPahez,2021-01-23T18:56:04.000Z,"Y ahora que va a decir 
@TwitterMexico
  después de que su nota aclaratoria ha quedado evidenciada como una Real Mentira.. Ahora si podemos afirmar
#TwitterEsPanista 
#TwitterCensura 
Urge una opción a Twitter... Una Red Nacional.
@TwitterLatAm
 
@TwitterSeguroQuote Tweet
Katu Arkonada
@KatuArkonada
 · Jan 22
Pues @HugoRodriguezN, Director en @TwitterMexico, no solo es calderonista.

También tiene vínculos con la ultraderecha de México Libre por medio del que era su jefe en la misión 
 ante la ONU en Ginebra, el coordinador de México Libre Miguel Ángel Toscano.

#TwitterEsPanista",Ⓜ,,,1,"['https://pbs.twimg.com/profile_images/1199386155566936066/YecFJaZU_normal.jpg', 'https://pbs.twimg.com/media/EsXB_A4XMAEG3-u?format=jpg&name=900x900', 'https://pbs.twimg.com/media/EsXCAQdXEAAU-fS?format=jpg&name=900x900', 'https://pbs.twimg.com/media/EsXCCV0XIAEnWbC?format=jpg&name=small']",https://twitter.com/MarcoPahez/status/1353053904527736832
Verónıcα Lomelı́,@veronicalomeli,2021-01-23T18:55:39.000Z,"¿Será que #TwitterEsPanista? Aquí 100 ejemplos de tuits que no fueron censurados por 
@TwitterMexico
 @TwitterSeguro100 tweets de odio vs la 4T que Twitter México no ha eliminado de su plataforma - Proyecto Esperanza
El pasado 20 de enero el presidente de México dio a conocer que Hugo Rodríguez Nicolat, actual director de política pública de Twitter para México y América Latina, fue “asesor de un “famosísimo”...
proyectoesperanza.mx",,,,,['https://pbs.twimg.com/card_img/1353053210223681539/03uFx5kP?format=jpg&name=medium'],https://twitter.com/veronicalomeli/status/1353053799884050434
Jesús Yasasecas,@JesusYasasecas,2021-01-23T18:55:35.000Z,"Espero Twitter no me censure por afirmar categóricamente que #TwitterEsPanista Quote Tweet
LA OCTAVA
@laoctavadigital
 · 22h
El directivo de @TwitterMexico, Hugo Rodríguez Nicolat, confirmó que sí militó para @AccionNacional entre 2006 y 2008, pero no renovó su afiliación. 

https://bit.ly/2LQdmkB",😉,,,,['https://pbs.twimg.com/profile_images/1200584397981966336/QRmvfjdK_normal.jpg'],https://twitter.com/JesusYasasecas/status/1353053783882747907
ana garcia garcia,@aggantesde,2021-01-23T18:55:24.000Z,"Así 
@Twitter
  rechaza eliminar pornografía infantil, pero censura cuentas que combaten la infodemia de la derecha mexicana.
#AsiNoTwitter
#TwitterEsPanista 
#ConLosNiñosNoQuote Tweet
RT en Español
@ActualidadRT
Medios afiliados al gobierno, Rusia
 · Jan 22
Twitter rechazó peticiones de eliminar pornografía infantil por considerar que no violaba sus políticas https://es.rt.com/8622",,,,,"['https://pbs.twimg.com/profile_images/1267497856778240001/npUcyqTx_normal.jpg', 'https://pbs.twimg.com/semantic_core_img/1290393477595820032/pLqK9_SG?format=png&name=orig']",https://twitter.com/aggantesde/status/1353053737489633285
torosytoritos54,@torosytoritos54,2021-01-23T18:55:15.000Z,"Replying to 
@kompi1570#TwitterCensura #TwitterEsPanista",,,3,5,['https://pbs.twimg.com/media/EscDJH9UYAIN0LD?format=jpg&name=medium'],https://twitter.com/torosytoritos54/status/1353053700869083138
Sonia Gonzalez,@SoniaEloiza,2021-01-23T18:49:30.000Z,"Twitter permite que influencer pida atentado contra AMLO http://politburo-digital.com/mexico-hoy/twitter-permite-que-influencer-pida-atentado-contra-amlo/….      #TwitterCensura a modo. #TwitterEsFacho #TwitterEsPanista #TwitterMexicoTwitter permite que influencer pida atentado contra AMLO - Politburó Digital
La red social Twitter se encuentra en medio del escándalo luego de que esta semana suspendió permanentemente  a diversas cuentas pro AMLO sin ninguna explicación clara.  Políticos y periodistas...
politburo-digital.com",,,,,['https://pbs.twimg.com/card_img/1353021442502373377/S88IV2I7?format=png&name=medium'],https://twitter.com/SoniaEloiza/status/1353052251921600512
Francisco Javier Lugo López,@Franciscoantipr,2021-01-23T18:49:16.000Z,"Replying to 
@Ivan_Perezf
 and 
@juncalssolano¿cuánto te paga el panista hugo rodríguez nicolat,eres un troll profesional 
@Ivan_Perezf
 ,por tu ""trabajo"" acosador? #TwitterEsPanista",,,,,[],https://twitter.com/Franciscoantipr/status/1353052196703784960
Xalaveracruz,@jhony_karz,2021-01-23T18:47:26.000Z,"@TwitterMexico
 @TwitterSeguro
 #TwitterCensura #TwitterEsPanista Quote Tweet
Rafael Barajas
@fisgonmonero
 · Jan 22
A los que dicen que la libertad está amenazada... ¿no les interesa este tema? twitter.com/lajornadaonlin…",😬 😌 😏 😉 🤫 🤫,,,,['https://pbs.twimg.com/profile_images/795746953569140736/FxpiMmqL_normal.jpg'],https://twitter.com/jhony_karz/status/1353051732096512006
El Inconforme,@ElIncon16361661,2021-01-23T18:45:35.000Z,"#TwitterEsPanista 
#HastaTuComesPAN 
@TwitterMexicoQuote Tweet
El Chairo de Chairos Comunista
@ChairoMexicano
 · 23h
Las brigadas correcaminos están conformadas por 1 médico, 1 enfermera, 2 servidores de la nación, elementos de la Guardia Nacional, Ejército y Marina, además de DOS VOLUNTARIOS que pueden ser estudiantes de medicina o enfermería.

Como #TwitterEsPanista no sancionará esta mentira twitter.com/FaustoBarajas/…",,,,,['https://pbs.twimg.com/profile_images/1305347782694170624/qxx0L-Uo_normal.jpg'],https://twitter.com/ElIncon16361661/status/1353051267145162753
Xalaveracruz,@jhony_karz,2021-01-23T18:45:07.000Z,"@TwitterMexico
 @TwitterSeguro
 #TwitterCensura #TwitterEsPanista Quote Tweet
Rafael Barajas
@fisgonmonero
 · Jan 22
A los que dicen que la libertad está amenazada... ¿no les interesa este tema? twitter.com/lajornadaonlin…",😬 😌 😏 😉 🤫 🤫,,,,['https://pbs.twimg.com/profile_images/795746953569140736/FxpiMmqL_normal.jpg'],https://twitter.com/jhony_karz/status/1353051151747276801
"Lalo Cura
Nacionalista #NoSoyBot",@lalo0095,2021-01-23T18:44:49.000Z,"#TwitterEsPanistaQuote Tweet
Rafael Barajas
@fisgonmonero
 · Jan 23
Cartonazo del colega @ahelguera",💪 💪 💪,,,,"['https://pbs.twimg.com/profile_images/795746953569140736/FxpiMmqL_normal.jpg', 'https://pbs.twimg.com/media/EsbKKWqW8AIcmzp?format=jpg&name=small']",https://twitter.com/lalo0095/status/1353051074215763973
Rosita de Ay Jalisco No Te Rajes!!,@Rosydiazd,2021-01-23T18:43:45.000Z,"Replying to 
@EltiotonysoyEsas senadoras del PAN brillando por sus cada vez más tontos comentarios, pero que vamos a hacer si #TwitterEsPanista",,,,,[],https://twitter.com/Rosydiazd/status/1353050806044532737
Victor Torres,@Supervision508,2021-01-23T18:42:51.000Z,"#TwitterEsPanistaQuote Tweet
Proyecto Esperanza
@P_Esperanza4T
 · Jan 22
A pesar de eliminar cuentas de simpatizantes del presidente @lopezobrador_,  @TwitterMexico no ha eliminado estos 100 mensajes de odio contra la 4T. ¿Existe un sesgo en el cumplimiento de sus políticas? 
http://buff.ly/2Nxtx6R
Show this thread",,,,,"['https://pbs.twimg.com/profile_images/1309269708013735945/Yn8bHakA_normal.jpg', 'https://pbs.twimg.com/media/EsX_0kHXEAYcM0Q?format=png&name=small', 'https://pbs.twimg.com/media/EsYANG8XYAUySn_?format=png&name=small', 'https://pbs.twimg.com/media/EsYAQgEW4AAxStt?format=png&name=small']",https://twitter.com/Supervision508/status/1353050581196283905
"PIZARRIN®
e
4T MASAJEANDO CONCIENCIAS",@ElPIZARRINCITO,2021-01-23T18:42:38.000Z,"Jajajaja, 
@twitter
 quien te manda tener en 
@TwitterMexico
 un director panista, las consecuencias de tu torpeza y apoyar a golpistas, se verán venir, 
@lopezobrador_
 no tardará en abandonarte.....

#twitterVendido
#TwitterCensura
#TwitterEsPanistaGIF",🇲 ❎,9,110,132,['https://pbs.twimg.com/tweet_video_thumb/EscAQ3EXcAMhNYu.jpg'],https://twitter.com/ElPIZARRINCITO/status/1353050525294419970
Vamos por la 4T,@rcbraca,2021-01-23T18:32:57.000Z,"#TwitterEsPanista #TwitterCensura #TwitterEsFacho durmiendo el sueño de los justos.Quote Tweet
Mercedes
@MorenaSalazar00
 · Jan 23
Estamos esperando que  canceles esta cuenta @TwitterSeguro  @TwitterMexico  ustedes tan respetuosos que son de cuidar “la integridad de las personas”",,,,,"['https://pbs.twimg.com/profile_images/1345952452101730305/kPgEPk-i_normal.jpg', 'https://pbs.twimg.com/media/EsbDru-XUAE7Epu?format=jpg&name=900x900']",https://twitter.com/rcbraca/status/1353048087799992327
Silvestre Ibarra,@CharcasIbarra,2021-01-23T18:32:50.000Z,"Replying to 
@ClauArrazola¡Claro, porque;

#TwitterEsPanista  y

#TwitterCensura",,,,1,[],https://twitter.com/CharcasIbarra/status/1353048061283504129
icaro Mozimista,@icaroazul17,2021-01-23T18:32:27.000Z,"Replying to 
@julioastillero
 @HugoRodriguezN
 and 4 others#TwitterCensura #TwitterEsPanista #TwitterEsFacho 
@TwitterMexico
 @TwitterLatAm
 @Twitter
 @jack",,,,,[],https://twitter.com/icaroazul17/status/1353047964030279688
ChairoBros,@CaballeriaF,2021-01-23T18:32:13.000Z,#TwitterEsPanista  ya tumbó el # Borolas ,😂 😂 😜 😂,1,,,[],https://twitter.com/CaballeriaF/status/1353047905515433984
. Sanchez,@AbelZehcnas,2021-01-23T18:31:49.000Z,"Replying to 
@A_ausdenRuthen
 and 
@FedericoArreolaVenga!
Hagamos grande a este personaje 
#TwitterCensura 
#TwitterEsPanista",🅰 🎯 😂,,,,[],https://twitter.com/AbelZehcnas/status/1353047805477199876
Joaco,@Joacoelcigarra,2021-01-23T18:31:16.000Z,#TwitterEsPanista,,,,,[],https://twitter.com/Joacoelcigarra/status/1353047665198694403
Frank Naysayer.,@lingo_flava,2021-01-23T18:30:05.000Z,"Replying to 
@gpcdeville
 and 
@2046Palafox#TwitterEsPanista",,,,4,[],https://twitter.com/lingo_flava/status/1353047365746356229
icaro Mozimista,@icaroazul17,2021-01-23T18:28:31.000Z,"Replying to 
@DavidVargasA18#TwitterEsPanista #TwitterCensura #TwitterEsFacho",,,,,[],https://twitter.com/icaroazul17/status/1353046972463251457
Óscar Cortés,@oskarcortes,2021-01-23T18:28:30.000Z,"#TwitterEsPanistaQuote Tweet
Rafael Barajas
@fisgonmonero
 · Jan 23
Cartonazo del colega @ahelguera",,,,,"['https://pbs.twimg.com/profile_images/795746953569140736/FxpiMmqL_normal.jpg', 'https://pbs.twimg.com/media/EsbKKWqW8AIcmzp?format=jpg&name=small']",https://twitter.com/oskarcortes/status/1353046970072358914
Vicente Hernández,@Vicente__Hdez,2021-01-23T18:27:36.000Z,"Replying to 
@beltrandelrio
 and 
@FelipeCalderonLos morenistas que amenazan con salir de Twitter porque uno de sus directivos tuvo relación con el PAN también se van a salir de MORENA considerando que algunos de sus funcionarios tuvieron relación con el PRI? Pregunta seria.
#TwitterMexico  #TwitterEsPanista",,3,7,24,[],https://twitter.com/Vicente__Hdez/status/1353046741059325955
Alan Keith #nosoybot apoyo a #AMLO,@GogaKeith,2021-01-23T18:26:32.000Z,"#TwitterCensura #TwitterEsPanista #bots #TrollsQuote Tweet
Sputnik Mundo
@SputnikMundo
Medios afiliados al gobierno, Rusia
 · Jan 23
¿Cuáles son los límites de la libertad de expresión? La moderación de contenidos, ¿debe quedar en manos de los privados o del Estado? ¿Qué opinan los expertos? 
 http://sptnkne.ws/Fdp2",👇,,,,"['https://pbs.twimg.com/profile_images/1337434663359553538/sgHahM06_normal.jpg', 'https://pbs.twimg.com/semantic_core_img/1290393477595820032/pLqK9_SG?format=png&name=orig']",https://twitter.com/GogaKeith/status/1353046474939002881
xαmαη †εκψﾚα,@XTekyla,2021-01-23T18:26:20.000Z,"Replying to 
@XTekyla
 @jgnaredo
 and 
@lopezobrador_@jgnaredo
 no sé si puedas ayudarme? Sólo puedo ingresar a Twitter a través de las notificaciones que me llegan de las demás personas, lo intento de manera directa y no me deja entrar. Espero que sea una falla técnica y no una censura de ésta red social.
#Ayuda #TwitterEsPanista",🔥,,,,[],https://twitter.com/XTekyla/status/1353046424070598656
El Chairo de Chairos Comunista,@ChairoMexicano,2021-01-23T18:25:17.000Z,¿Lo ven? #TwitterEsPanista,,1,20,49,['https://pbs.twimg.com/media/Esb8PPJU4AEDkFu?format=png&name=small'],https://twitter.com/ChairoMexicano/status/1353046159195955200
Alex_4T_Ok,@4t_ok,2021-01-23T18:23:28.000Z,"#TwitterEsPanistaQuote Tweet
Blanca Salces
@BlaSalces
 · Jan 22
Qué gacho perder aún teniendo al árbitro comprado.
Con razón están tan enojados.",,,,,['https://pbs.twimg.com/profile_images/1279442330458755073/rHCaboPY_normal.jpg'],https://twitter.com/4t_ok/status/1353045700553138178
Oscar Mejia,@os241299,2021-01-23T18:23:15.000Z,"En otro tema, #TwitterCensura #TwitterEsPanista seguimos esperando que 
@TwitterMexico
 reactive las cuentas de 
@Miriam_Junne
 @LOVREGA
 @ElReyTuitero
 ya que está plenamente demostrado que actuaron por coraje al ser exhibidos por el Presidente 
@lopezobrador_
 por sus nexos políticos!",,,,,['https://pbs.twimg.com/media/Esb72IsVEAAYx-w?format=jpg&name=small'],https://twitter.com/os241299/status/1353045647251959810
Allanis,@albielsa,2021-01-23T18:18:31.000Z,"Dia 3 y seguimos esperando que 
@TwitterSeguro
 ó 
@TwitterMexico
 cancelen esta cuenta. Ustedes que se jactan de ser respetuosos y cuidar “la integridad de las personas”
#TwitterEsPanista #TwitterCensura #TwitterEsFacho",,,,,"['https://pbs.twimg.com/media/Esb6wlTXYAEIKLf?format=jpg&name=small', 'https://pbs.twimg.com/media/Esb6wtlXcAAcA3W?format=jpg&name=small']",https://twitter.com/albielsa/status/1353044454727446529
Juan,@Juan40984371,2021-01-23T18:18:06.000Z,"Replying to 
@FedericoArreola
 and 
@FelipeCalderonLos borolos ahora a defender sus tortas. Chinguenle más duro borolos #TwitterEsPanista",,,,1,[],https://twitter.com/Juan40984371/status/1353044351941627907
Alex Grosse,@AlexGrosse,2021-01-23T18:15:57.000Z,"@TwitterMexico
 #TwitterCensura #TwitterEsPanista #TwitterEsFacho",,,,,['https://pbs.twimg.com/media/Esb6LUoXMAcsxeR?format=jpg&name=small'],https://twitter.com/AlexGrosse/status/1353043812403339267
Ando_por_ahí,@Cargando_MiCruz,2021-01-23T18:15:38.000Z,"A echarle MÁS músculo...

Te sigo de nueva cuenta 
 !!!

#TwitterCensura #TwitterEsPanistaQuote Tweet
John Eren
@JuanEren3
 · Jan 22
Amigas y amigos! Llegué al límite permitido por twitter para dar follow back a quienes me han hecho el honor de volverme a seguir. Mañana sigo regresándoles el detalle. Ni un paso atrás y cerremos filas! El Pdte y la patria nos necesitan! Descansen ",🐯 🤗,1,,1,"['https://pbs.twimg.com/profile_images/1352731289598701571/an6Ji90F_normal.jpg', 'https://pbs.twimg.com/media/EsZAKKiXcAA52kf?format=jpg&name=small']",https://twitter.com/Cargando_MiCruz/status/1353043731839135745
Akane Tendo,@aroma2304,2021-01-23T18:15:31.000Z,"Yo leyendo estados 
 #ElCostalDeMentiras #TwitterEsPanista #Ridiculo #TwitterCensuraGIF",❤ 🙊,,,1,[],https://twitter.com/aroma2304/status/1353043702109888515
